work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,MI,FullTime,Data Specialist,130000,USD,130000,US,0,United States,Medium
2023,MI,FullTime,Data Specialist,80000,USD,80000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,250000,USD,250000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,150000,USD,150000,US,0,United States,Medium
2023,SE,FullTime,Data Analytics Manager,160000,USD,160000,US,100,United States,Medium
2023,SE,FullTime,Data Analytics Manager,120000,USD,120000,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,289076,USD,289076,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,202353,USD,202353,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,155000,USD,155000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,106000,USD,106000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,200000,USD,200000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,160000,USD,160000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,157750,USD,157750,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,104650,USD,104650,US,100,United States,Medium
2023,MI,FullTime,Data Scientist,180000,USD,180000,US,100,United States,Medium
2023,MI,FullTime,Data Scientist,140000,USD,140000,US,100,United States,Medium
2023,EX,FullTime,Data Scientist,200000,USD,200000,US,0,United States,Medium
2023,EX,FullTime,Data Scientist,145000,USD,145000,US,0,United States,Medium
2023,MI,FullTime,Lead Data Analyst,68000,USD,68000,US,0,United States,Large
2023,EN,FullTime,BI Data Engineer,60000,USD,60000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,45000,EUR,48289,ES,0,Spain,Medium
2023,SE,FullTime,Data Scientist,36000,EUR,38631,ES,0,Spain,Medium
2023,EN,FullTime,Data Engineer,85000,USD,85000,US,0,United States,Medium
2023,EN,FullTime,Data Engineer,65000,USD,65000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,125000,USD,125000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,90000,USD,90000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,105000,USD,105000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,90000,USD,90000,US,100,United States,Medium
2023,SE,FullTime,Analytics Engineer,179820,USD,179820,US,0,United States,Medium
2023,SE,FullTime,Analytics Engineer,143860,USD,143860,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,135000,USD,135000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,105500,USD,105500,US,0,United States,Medium
2023,EN,FullTime,Research Engineer,155000,USD,155000,US,0,United States,Medium
2023,EN,FullTime,Research Engineer,125000,USD,125000,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,241000,USD,241000,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,181000,USD,181000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,252000,USD,252000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,154000,USD,154000,US,0,United States,Medium
2023,EX,FullTime,Data Architect,180000,USD,180000,US,0,United States,Medium
2023,EX,FullTime,Data Architect,155000,USD,155000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,191765,USD,191765,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,134236,USD,134236,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,175000,USD,175000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,145000,USD,145000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,237000,USD,237000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,145000,USD,145000,US,100,United States,Medium
2023,EN,FullTime,Research Engineer,155000,USD,155000,US,0,United States,Medium
2023,EN,FullTime,Research Engineer,125000,USD,125000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,80000,USD,80000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,70000,USD,70000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,146000,USD,146000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,75000,USD,75000,US,0,United States,Medium
2023,EN,FullTime,Data Analyst,64200,USD,64200,US,100,United States,Medium
2023,EN,FullTime,Data Analyst,56100,USD,56100,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,170000,USD,170000,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,130000,USD,130000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,208450,USD,208450,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,170550,USD,170550,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,125000,USD,125000,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,100000,USD,100000,US,0,United States,Medium
2023,MI,FullTime,Data Manager,135000,USD,135000,US,0,United States,Medium
2023,MI,FullTime,Data Manager,120000,USD,120000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,200000,USD,200000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,170000,USD,170000,US,100,United States,Medium
2023,SE,FullTime,Applied Scientist,222200,USD,222200,US,0,United States,Large
2023,SE,FullTime,Applied Scientist,136000,USD,136000,US,0,United States,Large
2023,SE,FullTime,Applied Scientist,260000,USD,260000,US,0,United States,Large
2023,SE,FullTime,Applied Scientist,136000,USD,136000,US,0,United States,Large
2023,SE,FullTime,Data Analyst,153600,USD,153600,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,100500,USD,100500,US,0,United States,Medium
2023,SE,FullTime,Applied Scientist,205000,USD,205000,US,100,United States,Medium
2023,SE,FullTime,Applied Scientist,184000,USD,184000,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,115000,USD,115000,CA,100,Canada,Medium
2023,SE,FullTime,Machine Learning Engineer,95000,USD,95000,CA,100,Canada,Medium
2023,MI,FullTime,Data Analyst,182500,USD,182500,US,0,United States,Medium
2023,MI,FullTime,Data Analyst,121500,USD,121500,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,203100,USD,203100,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,114500,USD,114500,US,0,United States,Medium
2023,MI,FullTime,Data Analyst,60000,GBP,72914,GB,0,United Kingdom,Medium
2023,MI,FullTime,Data Analyst,45000,GBP,54685,GB,0,United Kingdom,Medium
2023,SE,FullTime,Data Engineer,252000,USD,252000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,129000,USD,129000,US,0,United States,Medium
2023,EN,FullTime,Data Engineer,92700,USD,92700,US,100,United States,Medium
2023,EN,FullTime,Data Engineer,61800,USD,61800,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,130000,USD,130000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,258000,USD,258000,CA,0,Canada,Medium
2023,SE,FullTime,Data Scientist,190000,USD,190000,CA,0,Canada,Medium
2023,SE,FullTime,Data Scientist,170000,USD,170000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,135000,USD,135000,US,0,United States,Medium
2023,MI,FullTime,Data Architect,167500,USD,167500,US,0,United States,Medium
2023,MI,FullTime,Data Architect,106500,USD,106500,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,195000,USD,195000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,160000,USD,160000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,146000,USD,146000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,75000,USD,75000,US,0,United States,Medium
2023,EX,FullTime,Data Engineer,286000,USD,286000,US,100,United States,Medium
2023,EX,FullTime,Data Engineer,207000,USD,207000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,100000,USD,100000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,80000,USD,80000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,223250,USD,223250,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,178600,USD,178600,US,0,United States,Medium
2023,EX,FullTime,Director of Data Science,353200,USD,353200,US,0,United States,Medium
2023,EX,FullTime,Director of Data Science,249300,USD,249300,US,0,United States,Medium
2023,MI,FullTime,Machine Learning Scientist,230000,USD,230000,US,0,United States,Medium
2023,MI,FullTime,Machine Learning Scientist,220000,USD,220000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,297300,USD,297300,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,198200,USD,198200,US,100,United States,Medium
2023,MI,FullTime,Research Scientist,210000,USD,210000,US,100,United States,Medium
2023,MI,FullTime,Research Scientist,151800,USD,151800,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,200000,USD,200000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,170000,USD,170000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,317070,USD,317070,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,170730,USD,170730,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,128000,USD,128000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,81500,USD,81500,US,0,United States,Medium
2023,EN,FullTime,Business Data Analyst,20000,EUR,21461,ES,0,Spain,Medium
2023,MI,FullTime,MLOps Engineer,134000,USD,134000,US,100,United States,Medium
2023,MI,FullTime,MLOps Engineer,124000,USD,124000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,171250,USD,171250,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,113750,USD,113750,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,165000,USD,165000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,132300,USD,132300,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,225000,USD,225000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,175000,USD,175000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,230000,USD,230000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,124500,USD,124500,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,247500,USD,247500,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,172200,USD,172200,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,175000,USD,175000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,145000,USD,145000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,148700,USD,148700,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,125600,USD,125600,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,115000,USD,115000,US,0,United States,Medium
2023,SE,FullTime,Research Scientist,200000,USD,200000,US,0,United States,Medium
2023,SE,FullTime,Research Scientist,150000,USD,150000,US,0,United States,Medium
2023,EN,FullTime,Research Engineer,160000,USD,160000,US,0,United States,Medium
2023,EN,FullTime,Research Engineer,120000,USD,120000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,185000,USD,185000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,120250,USD,120250,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,275300,USD,275300,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,183000,USD,183000,US,100,United States,Medium
2023,SE,FullTime,Data Architect,170000,USD,170000,US,100,United States,Medium
2023,SE,FullTime,Data Architect,125000,USD,125000,US,100,United States,Medium
2023,MI,FullTime,Data Architect,167500,USD,167500,US,0,United States,Medium
2023,MI,FullTime,Data Architect,106500,USD,106500,US,0,United States,Medium
2023,SE,FullTime,Research Scientist,250000,USD,250000,US,0,United States,Medium
2023,SE,FullTime,Research Scientist,200000,USD,200000,US,0,United States,Medium
2023,MI,FullTime,Machine Learning Engineer,135000,USD,135000,US,50,United States,Large
2023,SE,FullTime,Machine Learning Engineer,216000,USD,216000,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Engineer,184000,USD,184000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,180000,USD,180000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,165000,USD,165000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,185900,USD,185900,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,129300,USD,129300,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,145000,USD,145000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,120000,USD,120000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,143865,USD,143865,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,115092,USD,115092,US,0,United States,Medium
2023,MI,FullTime,Machine Learning Engineer,130000,USD,130000,US,0,United States,Medium
2023,MI,FullTime,Machine Learning Engineer,90000,USD,90000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,173000,USD,173000,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,132000,USD,132000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,208049,USD,208049,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,128500,USD,128500,US,0,United States,Medium
2023,SE,FullTime,Analytics Engineer,179820,USD,179820,US,0,United States,Medium
2023,SE,FullTime,Analytics Engineer,143860,USD,143860,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,167500,USD,167500,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,106500,USD,106500,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,275300,USD,275300,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,183500,USD,183500,US,100,United States,Medium
2023,MI,FullTime,Data Engineer,149600,USD,149600,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,102000,USD,102000,US,0,United States,Medium
2023,EX,FullTime,Data Scientist,145000,USD,145000,US,0,United States,Medium
2023,EX,FullTime,Data Scientist,100000,USD,100000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,190000,USD,190000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,95000,USD,95000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,153600,USD,153600,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,106800,USD,106800,US,0,United States,Medium
2023,MI,FullTime,Data Analyst,128000,USD,128000,US,0,United States,Medium
2023,MI,FullTime,Data Analyst,85000,USD,85000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,151000,USD,151000,US,0,United States,Medium
2023,MI,FullTime,Data Engineer,140000,USD,140000,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,275300,USD,275300,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,183500,USD,183500,US,100,United States,Medium
2023,SE,FullTime,Machine Learning Scientist,220000,USD,220000,US,0,United States,Medium
2023,SE,FullTime,Machine Learning Scientist,170000,USD,170000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,135000,USD,135000,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,105500,USD,105500,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,100000,USD,100000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,80000,USD,80000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,160000,USD,160000,CA,100,Canada,Medium
2023,SE,FullTime,Data Engineer,145000,USD,145000,CA,100,Canada,Medium
2023,MI,FullTime,Data Analyst,154000,USD,154000,US,0,United States,Medium
2023,MI,FullTime,Data Analyst,143000,USD,143000,US,0,United States,Medium
2023,MI,FullTime,Data Scientist,65000,GBP,78990,GB,0,United Kingdom,Medium
2023,MI,FullTime,Data Scientist,42000,GBP,51039,GB,0,United Kingdom,Medium
2023,EN,FullTime,Data Scientist,190000,USD,190000,US,0,United States,Medium
2023,EN,FullTime,Data Scientist,120000,USD,120000,US,0,United States,Medium
2023,MI,FullTime,Data Scientist,70000,GBP,85066,GB,0,United Kingdom,Medium
2023,MI,FullTime,Data Scientist,42000,GBP,51039,GB,0,United Kingdom,Medium
2023,MI,FullTime,Data Scientist,90000,GBP,109371,GB,0,United Kingdom,Medium
2023,MI,FullTime,Data Scientist,60000,GBP,72914,GB,0,United Kingdom,Medium
2023,SE,FullTime,Data Engineer,150000,USD,150000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,111000,USD,111000,US,0,United States,Medium
2023,EX,FullTime,Data Engineer,265000,USD,265000,US,0,United States,Medium
2023,EX,FullTime,Data Engineer,235000,USD,235000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,160000,USD,160000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,130000,USD,130000,US,100,United States,Medium
2023,MI,FullTime,Data Engineer,75000,USD,75000,US,100,United States,Medium
2023,MI,FullTime,Data Engineer,60400,USD,60400,US,100,United States,Medium
2023,EN,FullTime,Data Analyst,85000,USD,85000,US,100,United States,Medium
2023,EN,FullTime,Data Analyst,75000,USD,75000,US,100,United States,Medium
2023,SE,FullTime,Data Engineer,252000,USD,252000,US,0,United States,Medium
2023,SE,FullTime,Data Engineer,129000,USD,129000,US,0,United States,Medium
2023,EN,FullTime,Data Engineer,92700,USD,92700,US,100,United States,Medium
2023,EN,FullTime,Data Engineer,61800,USD,61800,US,100,United States,Medium
2023,MI,FullTime,Data Analyst,83500,USD,83500,US,100,United States,Medium
2023,MI,FullTime,Data Analyst,52500,USD,52500,US,100,United States,Medium
2023,SE,FullTime,Data Scientist,201036,USD,201036,US,0,United States,Medium
2023,SE,FullTime,Data Scientist,134024,USD,134024,US,0,United States,Medium
2023,SE,FullTime,Data Analyst,165000,USD,165000,US,100,United States,Medium
2023,SE,FullTime,Data Analyst,140000,USD,140000,US,100,United States,Medium
